Geneid	dukeepi1513rep2	dukeepi1513rep3	dukeepi1930rep2	dukeepi1930rep3	dukeepi3169rep2	dukeepi3169rep3	dukeepi3949rep2	dukeepi3949rep3	dukeepi4000rep2	dukeepi4000rep3	dukeepi1046cap2	dukeepi2213cap1	dukeepi2213cap2	dukeepi2638cap1	dukeepi2953cap1	dukeepi2953cap2	dukeepi1895rep1	dukeepi1895rep2	dukeepi2948rep1	dukeepi2948rep2	dukeepi3956rep1	dukeepi3956rep2
TNFRSF9	24	0	51	22	1	39	73	25	36	7	49	5	2	6	9	6	1	0	0	7	0	4
PARK7	22225	21743	23272	18279	52517	51462	34326	22228	19062	16707	24093	20282	20803	22562	23122	28247	2560	1853	1906	11457	2331	2260
Y_RNA	1185	1133	1908	1452	2871	2729	1440	1029	1753	1615	1305	1487	1320	781	929	874	1702	1496	1170	962	1502	1498
ERRFI1	1448	1255	2302	1546	2132	2493	2421	2209	791	948	1977	969	711	1591	1370	1654	1842	1434	1331	1059	2307	1631
ERRFI1-IT1	0	0	0	0	17	4	2	9	4	5	52	0	0	0	0	0	0	0	0	0	0	4
RP11-431K24.1	9	14	17	14	6	18	4	2	0	0	7	0	1	0	41	0	4	1	17	4	0	4
CTA-215D11.4	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0
RP11-431K24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
RP11-431K24.3	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
RP11-431K24.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	367	649	364	667	407	1305	323	742	169	494	569	899	671	1044	1033	744	3	2	0	0	0	2
RERE	4231	4018	4590	4687	10403	10006	4574	2995	3879	3303	2721	3854	3344	3454	3613	5877	756	557	199	1542	772	437
RP5-1115A15.1	1	7	30	0	14	21	23	3	4	3	18	0	24	0	27	2	6	1	0	4	0	0
SNORA77	12	6	11	18	18	10	5	1	24	32	7	0	7	2	28	33	0	0	0	3	0	5
RP4-633I8.1	0	1	0	0	31	0	0	0	0	0	0	1	7	0	0	1	0	0	0	0	0	0
RP4-633I8.2	0	0	89	0	0	0	0	0	2	0	0	0	0	0	0	1	12	0	0	0	0	0
RP4-633I8.3	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-633I8.4	4	0	0	18	3	13	4	3	5	14	1	0	0	2	0	3	0	3	0	0	0	2
RP11-185B14.1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
ENO1	68997	58183	63063	43589	154838	126835	100069	55987	70295	47329	49779	42425	41698	55614	48689	55871	612	436	335	12482	370	625
ENO1-IT1	0	0	1	4	5	2	0	8	1	5	1	0	9	0	58	0	0	0	0	1	0	1
ENO1-AS1	5	2	43	0	29	14	22	14	2	13	57	1	18	41	0	59	46	2	0	14	0	9
HMGN2P17	0	0	1	0	2	1	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0
RP3-477M7.5	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP3-477M7.6	0	1	0	0	0	0	0	0	0	0	2	0	1	0	2	3	0	0	0	2	0	0
CA6	1	0	0	1	0	1	0	0	0	1	10	1	0	3	0	0	0	0	0	3	0	0
SLC2A7	0	0	0	0	0	0	0	0	0	1	1	3	9	7	4	1	0	2	0	0	0	1
SLC2A5	339	368	370	411	237	298	679	499	183	273	741	523	332	155	117	324	45	18	17	63	53	30
SCARNA16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR157	1	4	29	0	3	38	9	7	14	3	13	114	1	1	1	1	0	1	0	9	8	9
MIR34A	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
RP3-510D11.1	2	0	0	0	1	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0
RP3-510D11.2	0	0	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
H6PD	425	408	943	679	777	760	612	571	320	354	766	199	344	236	468	218	7	5	8	112	8	6
Z98044.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPSB1	58	241	47	134	268	602	68	129	123	209	184	233	109	2	6	29	2	0	0	46	1	9
RNA5SP40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-392I16.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A33	661	471	1483	1021	1005	824	534	249	608	435	1112	476	374	415	523	616	443	388	406	258	279	338
RP13-15M17.1	0	0	39	0	25	0	0	0	23	0	0	0	1	1	1	0	2	6	0	2	0	0
TMEM201	121	373	171	383	186	837	97	339	80	348	717	401	479	438	508	652	4	0	6	13	12	5
PIK3CD	212	136	185	178	165	241	163	123	120	188	155	132	78	448	182	309	6	8	14	58	1	17
C1orf200	0	0	2	4	0	2	0	0	0	0	1	0	0	1	2	2	0	0	0	2	0	0
RP11-558F24.2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
RP11-558F24.4	0	4	39	22	0	1	38	4	0	10	13	0	0	3	0	0	0	1	0	0	0	0
CLSTN1	8056	9465	10452	13215	16185	21796	8851	8182	6626	7670	12139	11023	11348	17015	13121	11509	285	224	147	3552	163	169
CTNNBIP1	711	874	750	1013	985	1200	780	981	671	734	1474	1114	942	1901	1251	1799	39	10	5	167	27	50
RP11-84A14.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-84A14.2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LZIC	2351	2270	4214	2798	4636	4207	3980	1978	2499	2035	799	892	1068	598	615	1301	1634	1061	1356	1903	950	1222
RP11-84A14.4	12	21	7	27	8	29	13	13	9	13	15	56	22	3	20	7	0	0	0	0	0	0
NMNAT1	1280	831	819	746	1577	1253	1519	962	938	703	392	171	392	471	182	529	293	268	159	547	16	159
7SK	534	368	889	575	1250	1030	528	416	676	606	831	801	552	308	671	615	490	413	334	379	377	427
MIR5697	0	0	0	0	0	0	6	0	6	3	0	0	0	1	0	0	0	0	0	0	0	0
RP11-807G9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBP7	52	25	19	80	36	16	29	9	57	20	273	0	3	0	1	143	6	11	0	2	0	0
AL590639.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBE4B	3634	3018	4967	3073	10273	9203	5455	3362	3602	2964	3277	3855	5136	3973	2124	3183	3028	2346	2759	1966	2775	3699
RP11-496H15.2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAM1P11	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	10	0	1	0	1
KIF1B	24935	25398	36571	30688	51144	59636	30795	29620	17400	18458	15873	15704	15506	14184	10493	13655	14677	11635	10177	12827	14401	12750
MIR1273D	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RNU6-37	5	6	4	14	24	12	34	24	26	24	11	29	24	3	33	5	0	5	4	2	3	4
PGD	4108	4284	4348	3225	10037	7991	6776	4451	4602	3727	2504	2183	1814	2910	2365	2358	49	13	15	1740	29	20
APITD1-CORT	0	6	0	9	1	35	2	12	8	15	7	0	13	27	1	1	0	10	3	1	0	6
APITD1	336	524	318	444	698	936	245	359	243	285	170	302	178	222	625	397	261	145	170	129	27	246
CORT	14	18	44	18	12	47	14	8	19	45	24	0	21	0	0	8	2	0	0	0	0	2
DFFA	3526	3580	4426	4434	6138	6263	4510	3489	2761	2811	2328	1925	1362	1485	2840	2279	732	640	920	1525	1795	910
RP5-1113E3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX14	263	348	269	380	763	928	319	289	226	272	288	622	329	387	711	562	2	2	0	33	0	3
CASZ1	18	34	1	35	72	36	12	31	55	100	205	7	13	11	60	6	30	3	29	17	134	3
RP11-340B24.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
C1orf127	0	0	0	0	2	0	0	2	0	3	14	10	3	2	3	2	0	0	1	1	0	1
CFL1P6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
AL713997.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TARDBP	14528	11014	14665	7227	34953	24928	18879	10834	13349	9254	3832	6338	5101	3608	4416	6006	10539	7789	7506	5794	11955	12394
MASP2	467	453	592	726	1517	1706	630	556	665	881	466	1324	809	349	490	642	282	302	241	323	966	624
SRM	778	738	730	756	1248	1585	427	535	380	626	1411	1868	2071	1537	2539	2125	8	7	14	3	15	10
EXOSC10	2362	1842	3523	2392	4981	4390	3471	2069	2588	1883	1770	1516	1727	840	1195	1699	145	98	49	677	64	114
RP4-635E18.7	5	9	41	6	29	22	3	6	5	4	16	4	0	24	1	9	2	0	0	0	0	1
RP4-635E18.6	23	39	7	89	65	70	56	41	30	14	47	95	102	21	83	71	75	9	37	22	48	29
MTOR	3694	3903	4609	4447	8679	7001	5391	3459	3159	2562	4317	2398	2885	3886	2638	3564	476	237	239	1938	302	461
MTOR-AS1	0	0	2	11	3	2	1	19	14	9	4	0	31	6	0	0	6	0	4	2	0	2
ANGPTL7	0	8	2	15	30	1	4	5	14	27	3	1	8	0	0	0	0	0	0	4	0	3
RPL39P6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
UBIAD1	675	865	1204	896	1260	1430	983	804	435	795	1174	532	572	490	1354	610	21	13	6	148	16	11
RP4-796F18.2	0	4	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	6
RP11-149P14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTCHD2	70	277	126	404	140	673	108	416	154	607	392	907	769	542	1057	975	3	12	3	4	8	6
RP1-69M21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
FBXO2	324	637	689	1691	542	1371	247	422	190	606	1644	1704	1259	2802	1089	2401	22	5	6	30	7	14
FBXO44	2912	4998	2053	2985	5504	12033	2091	3574	1443	3299	4338	8016	5800	5633	5959	6179	19	17	10	219	2	13
FBXO6	1302	2117	1442	1379	2400	3318	1240	1403	743	1014	1239	1336	988	1006	656	1352	0	0	2	82	0	9
MAD2L2	426	774	706	1061	629	1471	381	694	180	597	1028	1440	1070	1594	1472	1337	0	2	2	1	0	2
DRAXIN	16	12	163	139	35	107	95	65	32	24	19	20	16	60	246	79	2	5	1	2	2	4
AGTRAP	508	683	620	802	762	1002	402	553	245	494	1142	595	620	924	1222	806	7	4	6	11	1	3
C1orf167	1	0	3	1	0	6	1	1	0	3	0	0	0	1	0	0	0	0	0	2	1	0
RP11-56N19.5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
MTHFR	547	614	1254	1391	1099	1899	849	963	532	907	1050	983	1155	1054	265	721	41	115	57	434	48	72
CLCN6	1848	2819	2722	2317	4301	7294	2343	2779	1495	2068	1669	1460	2481	1562	2319	1835	55	49	28	482	41	53
RP5-934G17.2	2	10	23	7	43	5	33	9	31	20	23	26	39	0	40	16	0	0	0	0	0	0
NPPA-AS1	0	11	6	3	37	7	11	6	30	2	1	30	1	1	3	1	0	0	0	0	0	0
NPPA	59	76	86	130	171	128	80	160	0	22	52	5	71	291	68	63	0	0	1	0	0	2
NPPB	2	11	0	0	0	2	0	0	6	0	29	68	20	1	19	0	0	0	0	0	0	0
RP5-934G17.6	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU5E-1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
RNU5E-4P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA2013	818	1124	1349	1324	1548	2488	927	849	681	945	2567	1681	1903	1912	2496	2184	35	19	26	90	23	22
PLOD1	812	928	1943	1254	2398	2381	1417	1139	923	987	1438	1090	950	1451	1070	1334	11	18	13	126	8	15
MFN2	5343	5207	6141	5126	10564	11573	6666	6087	4030	4004	4291	3720	4390	6475	4695	6911	596	491	472	2410	944	769
MIIP	77	407	118	427	155	915	56	347	50	386	537	500	646	317	904	414	2	2	4	1	2	0
TNFRSF8	0	0	0	0	1	1	0	1	0	0	5	29	6	6	1	2	0	0	0	0	0	1
RP11-426M1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF1B	113	151	119	163	116	78	195	141	57	101	183	68	141	401	388	226	0	3	2	15	1	1
MIR4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1118D24.2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
SNORA70	26	9	52	71	87	38	37	22	91	39	7	12	12	9	0	0	30	42	31	10	27	24
VPS13D	5378	6050	10947	11781	16183	16669	20874	14354	3941	3915	8128	2942	3834	6737	2723	3254	2140	1539	1547	2932	1708	2356
SNORA59A	0	12	6	8	7	9	12	10	4	1	57	0	16	10	0	22	0	0	0	0	0	0
RP5-888M10.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	389	1256	2030	2936	1292	2713	1892	3185	409	987	1796	1172	243	3320	927	1582	6	5	1	38	12	13
U6atac	41	63	104	171	191	202	93	53	130	127	65	33	136	28	75	47	126	65	97	75	185	96
AADACL4	0	0	0	0	0	3	0	0	0	0	1	0	1	2	1	0	0	1	0	1	0	0
RP11-474O21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADACL3	1	0	0	0	1	1	0	0	0	4	0	3	1	5	1	3	18	0	1	0	0	1
C1orf158	97	42	39	54	444	306	77	34	73	105	108	282	208	46	4	93	7	20	2	82	5	7
PRAMEF12	0	0	0	0	0	37	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PRAMEF1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
RP5-845O24.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
RP5-845O24.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPCL1	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
PRAMEF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0	3	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
RP11-450I1.2	0	0	0	0	0	8	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-450I1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WI2-3308P17.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-221M14.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-221M14.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-221M14.2	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
RP13-221M14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-221M14.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP13-221M14.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
WI2-2994D6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WI2-2994D6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-248D7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-219C24.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-219C24.9	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
PRAMEF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-219C24.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-219C24.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
PRAMEF18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF16	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0
PRAMEF21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XX-FW84067D5.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XX-FW84067D5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-584P2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
PRAMEF19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRAMEF17	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	1	16	10	0	0	0	0	0	0	0	3	210	2	1	1	0	0	8	0	0	0	0
RP4-597A16.2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1
RP4-597A16.3	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
PDPN	187	188	537	524	70	91	264	331	338	289	340	316	91	153	10	152	22	18	30	82	16	13
RNA5SP41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL359771.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTA-520D8.2	1	1	4	3	2	18	1	0	1	11	0	0	0	0	0	0	1	4	4	4	1	4
SCARNA11	0	1	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
PRDM2	5234	5753	6298	5823	11135	12836	6043	5670	3956	4216	2548	3554	3630	2625	3181	3160	2125	1685	1519	2883	918	2342
RP5-1177E19.2	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf196	1	4	6	11	8	4	0	0	0	2	0	0	0	1	2	0	2	16	0	4	0	1
RP11-344F13.1	28	11	43	2	49	80	3	4	5	9	12	0	0	0	0	0	8	5	2	0	0	31
RP4-704D23.1	6	11	0	0	8	9	1	4	16	23	14	70	5	0	1	0	4	2	0	0	0	1
KAZN	739	1010	1480	1066	780	857	665	511	783	762	527	535	392	536	508	307	334	266	199	228	590	521
TBCAP2	0	0	9	5	0	10	0	2	7	0	27	0	1	0	0	0	0	2	0	0	0	0
C1orf126	0	0	2	25	0	0	0	2	0	5	42	1	3	0	1	0	2	0	1	0	0	0
TMEM51	0	22	65	86	36	28	41	41	69	22	10	134	43	117	3	4	6	5	2	17	0	2
C1orf195	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
RP1-21O18.3	0	0	0	0	1	4	2	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0
FHAD1	203	338	232	29	330	257	171	100	138	103	269	78	37	244	147	2	44	91	8	47	131	83
RP3-467K16.2	0	0	0	1	0	4	2	0	3	0	10	0	0	0	0	0	0	0	1	1	0	0
RP3-467K16.7	4	2	0	0	3	7	2	0	6	2	0	0	0	0	0	0	0	0	1	0	0	0
RP3-467K16.4	40	50	70	61	146	244	82	21	93	91	47	310	37	13	0	116	47	24	4	28	0	1
EFHD2	1012	1636	1064	1553	2512	5129	1062	1555	655	1620	3740	2217	3290	6837	2306	1668	177	120	130	372	56	109
CTRC	15	0	0	0	14	4	2	2	1	9	1	24	5	57	0	36	0	0	0	0	1	0
CELA2A	0	1	0	0	8	1	1	4	1	10	0	0	33	0	37	1	1	0	0	1	0	1
CELA2B	23	5	0	0	40	11	14	6	4	15	1	0	1	0	1	0	0	1	0	6	0	0
CASP9	825	602	939	519	1249	1176	1120	736	536	612	766	966	907	423	607	503	179	88	55	231	131	115
DNAJC16	6856	6543	6073	8062	13272	14508	7933	6576	5360	4961	2807	4037	2659	2231	2687	4132	7293	5791	5491	5431	8226	5938
SCARNA21	33	37	9	21	24	30	9	8	10	16	33	49	85	38	245	161	0	0	0	8	0	6
AGMAT	38	42	103	68	87	87	39	30	47	55	27	21	20	122	16	8	24	16	3	12	19	1
RP4-680D5.2	26	19	84	25	4	49	32	21	8	16	2	0	33	84	93	0	2	1	0	0	0	1
CHCHD2P6	4	12	1	3	14	0	0	6	28	5	8	0	3	16	0	7	0	0	0	0	0	2
U7	151	106	228	206	267	389	164	139	247	220	146	72	138	105	120	89	226	211	187	227	347	236
RP4-680D5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDI2	3575	2787	3528	2714	8199	7183	4152	2539	4085	2525	1607	2097	2176	1350	2388	1633	3578	2968	3006	2912	3338	3654
RSC1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLEKHM2	233	701	256	904	479	1509	152	776	85	622	1680	1303	1431	1489	1542	835	9	6	6	18	7	5
AL121992.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-288I21.1	0	15	54	19	17	10	7	13	9	9	10	0	31	97	0	1	0	0	0	10	0	0
SLC25A34	16	21	47	49	23	22	35	24	8	27	122	20	64	39	7	16	0	0	0	0	0	3
RP11-169K16.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM82	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0
FBLIM1	63	23	27	5	36	46	9	12	16	20	64	169	56	47	43	65	2	3	1	16	1	1
RP11-169K16.6	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
RP11-169K16.7	12	6	70	21	15	23	16	8	20	17	22	87	79	12	14	40	11	11	23	6	4	5
RP11-169K16.8	0	3	0	0	0	0	0	0	0	0	1	2	2	2	1	0	0	0	0	0	0	0
RP11-169K16.9	502	606	521	478	620	804	206	219	224	442	1142	445	811	535	738	924	145	181	112	130	394	173
SPEN	6992	6118	10535	9087	15666	16798	8424	6930	5432	5797	4570	4059	4379	2380	3919	4527	6364	5452	3428	4525	3584	4130
ZBTB17	212	483	259	465	405	863	136	270	136	341	710	511	733	495	440	469	1	1	2	7	0	2
RP11-5P18.1	0	0	0	4	0	13	0	0	1	6	0	0	0	0	61	0	8	0	0	0	0	3
RP11-5P18.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D3P6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
C1orf64	53	65	177	443	63	163	46	75	33	126	271	229	106	512	68	109	2	1	0	1	0	1
RP11-5P18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPB7	0	29	0	159	0	42	14	184	2	36	76	181	7	97	15	297	1	1	0	0	0	0
CLCNKA	0	0	2	3	0	2	0	1	2	0	41	0	1	0	2	29	2	0	0	0	0	0
RP11-5P18.10	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
CLCNKB	0	0	6	0	0	11	0	10	0	0	3	0	4	2	0	2	0	0	0	0	0	0
FAM131C	12	53	79	129	57	102	32	54	8	48	60	22	46	198	253	144	0	0	0	0	0	0
EPHA2	0	25	49	19	12	32	22	30	0	4	7	9	4	4	6	26	0	0	0	0	1	2
RP11-276H7.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RP11-276H7.3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
ARHGEF19-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARHGEF19	17	20	13	6	0	11	0	8	0	0	14	0	53	4	1	0	0	0	0	0	0	1
C1ORF224	8	0	0	0	0	0	0	14	0	5	3	0	0	0	0	0	0	0	0	0	0	0
RSG1	9	44	30	61	50	75	16	52	20	23	54	3	35	26	45	47	8	5	3	11	0	3
C1orf134	0	1	18	5	4	7	4	3	1	1	4	0	0	24	6	0	0	0	0	0	0	0
MT1XP1	0	0	5	0	14	15	15	6	0	6	0	2	29	3	26	20	0	0	0	5	0	0
FBXO42	2851	2162	2556	2392	5724	5371	3094	2106	2175	1889	2288	1397	2055	2255	1971	1581	312	281	270	1566	254	391
SZRD1	403	497	298	679	786	1649	385	557	191	542	761	338	851	196	829	862	4	2	3	21	2	7
RP11-430L17.1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
SPATA21	6	0	0	0	8	1	3	0	1	1	0	14	8	3	2	2	2	1	0	3	1	0
NECAP2	716	629	1633	1337	937	1202	818	611	606	700	904	728	411	393	364	526	32	49	17	132	27	17
RP4-798A10.2	25	15	86	82	66	27	28	25	9	21	12	0	5	1	0	0	6	7	2	0	31	4
CROCCP3	107	116	567	490	593	525	335	150	334	313	313	833	404	294	75	92	375	493	148	101	136	328
RNU1-1	6	8	0	4	14	5	0	0	1	2	5	0	16	0	0	3	1	1	4	2	0	6
RP4-798A10.7	1008	740	406	479	972	849	364	366	931	738	193	130	108	140	243	183	2170	1897	610	350	689	938
RP4-798A10.4	4	6	0	0	4	4	1	4	0	0	0	0	1	1	6	0	0	16	4	0	0	0
RP4-798A10.5	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
RP5-875O13.1	0	0	0	15	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AL355149.1	9	21	62	91	15	15	37	26	11	20	0	5	18	26	0	0	0	0	28	43	0	11
AL355149.3	5	0	1	9	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
